percent,training_samples_after,training_samples_before,f1_macro_mean,f1_macro_std,f1_macro_UT2,f1_macro_UT3,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_UT2,balanced_accuracy_UT3,Sampler,Seed
0.03,8691,4479,0.9917611372151676,0.012211895693394982,0.8411187146682535,0.6729131175468483,0.9883465959328028,0.02302052792496242,0.8150329061309318,0.6674748874263943,"ADASYN(n_neighbors=3, random_state=33)",33
0.05,8706,4566,0.9963255672338033,0.004887942728802963,0.8333092381090068,0.6931174089068826,0.9952338946805668,0.005840091552037186,0.8003117422930377,0.671804641496363,"ADASYN(n_neighbors=3, random_state=33)",33
0.1,8697,4783,0.999371067115748,0.0012578657685040626,0.8869752421959096,0.7473174108688128,0.9998850574712644,0.00022988505747125742,0.8727052303429166,0.7471423623138206,"ADASYN(n_neighbors=3, random_state=33)",33
0.25,8700,5436,0.9988485854379519,0.0010769610295144716,0.8661417322834646,0.7078515962036238,0.9981630237179218,0.0017169266744663564,0.8468998960859022,0.706789054381711,"ADASYN(n_neighbors=3, random_state=33)",33
0.5,8698,6523,0.999482394783565,0.0004226229066986142,0.8469831053901851,0.6832047041528849,0.999425287356322,0.0005140386155171775,0.8352961551783858,0.7014201593349498,"ADASYN(n_neighbors=3, random_state=33)",33
1.0,8698,8698,,,0.8771283939254487,0.7411865864144453,,,0.8612746795981989,0.7393488049878767,"ADASYN(n_neighbors=3, random_state=33)",33
0.005,8700,4370,0.9713136949208172,0.035133405024903565,0.9152095018145826,0.779510022271715,0.95,0.06123724356957946,0.910980256321441,0.7942500865950815,ADASYN(random_state=33),33
0.01,8699,4392,0.9881203515509466,0.014549538512288218,0.8533965244865719,0.7004476275738586,0.9777777777777779,0.027216552697590882,0.8392795289227571,0.7102528576376861,ADASYN(random_state=33),33
0.03,8695,4479,0.9919226040452257,0.007660476413644005,0.8389202017205577,0.6834846955936764,0.9883465959328028,0.015299892737476735,0.8119154832005542,0.6740561136127468,ADASYN(random_state=33),33
0.05,8692,4566,0.9939386872753762,0.0076545300877984765,0.8440931049626702,0.7025961222477818,0.992898946731842,0.009378619111456741,0.8155524766193281,0.6865258053342571,ADASYN(random_state=33),33
0.1,8697,4783,0.9980868205525695,0.0015621532424417266,0.8670380966721879,0.713406292749658,0.9965383587276129,0.002826523597361079,0.847073086248701,0.7097332871492898,ADASYN(random_state=33),33
0.25,8697,5436,0.9988464594556234,0.0016815598557535284,0.8520392974099434,0.6801300701694335,0.9985025689920018,0.0020474943194934785,0.8278489781780395,0.6763075857291305,ADASYN(random_state=33),33
0.5,8701,6523,0.9993096825269457,0.0006458218574845674,0.8628793774319066,0.7027698863636364,0.9991954022988505,0.0008601511233962823,0.8474194665742986,0.7100796674748875,ADASYN(random_state=33),33
1.0,8698,8698,,,0.8771283939254487,0.7411865864144453,,,0.8612746795981989,0.7393488049878767,ADASYN(random_state=33),33
0.005,8699,4370,0.9744882320364742,0.03164600561972855,0.9166666666666666,0.7829787234042553,0.9550000000000001,0.055677643628300216,0.912365777623831,0.7968479390370626,"ADASYN(n_neighbors=7, random_state=33)",33
0.01,8700,4392,0.9873360378254563,0.015559611754269722,0.8519627936307741,0.6949820788530466,0.976388888888889,0.029000851413640425,0.8373744371319709,0.7052303429165223,"ADASYN(n_neighbors=7, random_state=33)",33
0.03,8692,4479,0.9939453322971922,0.004943615477996046,0.8331857100679066,0.679144385026738,0.9884615384615385,0.009421114395319882,0.804295116037409,0.6674748874263942,"ADASYN(n_neighbors=7, random_state=33)",33
0.05,8693,4566,1.0,0.0,0.8471141136730798,0.7107899490885203,1.0,0.0,0.8197090405264982,0.695012123311396,"ADASYN(n_neighbors=7, random_state=33)",33
0.1,8703,4783,0.996848654754021,0.002812862041670624,0.8713680387409201,0.7294718909710391,0.9973563218390804,0.00280610473924915,0.8527883616210599,0.7249740214755802,"ADASYN(n_neighbors=7, random_state=33)",33
0.25,8700,5436,0.9997116148639058,0.0005767702721883428,0.8648811315076738,0.7051150017164435,0.9995391705069124,0.0009216589861750891,0.8444752338067198,0.7024593003117423,"ADASYN(n_neighbors=7, random_state=33)",33
0.5,8700,6523,1.0,0.0,0.8692870201096892,0.716804979253112,1.0,0.0,0.85140284031867,0.7163145133356426,"ADASYN(n_neighbors=7, random_state=33)",33
1.0,8698,8698,,,0.8771283939254487,0.7411865864144453,,,0.8612746795981989,0.7393488049878767,"ADASYN(n_neighbors=7, random_state=33)",33
0.005,8698,4370,0.9713136949208172,0.035133405024903565,0.9265238879736408,0.7951183431952663,0.95,0.06123724356957946,0.9227571873917562,0.8081052996189817,"ADASYN(n_neighbors=9, random_state=33)",33
0.01,8698,4392,0.9796596839566604,0.028276363273797425,0.846815834767642,0.6883787150738565,0.9638888888888889,0.0493788578739755,0.8304468306200208,0.6967440249393835,"ADASYN(n_neighbors=9, random_state=33)",33
0.03,8690,4479,0.9920024584899053,0.0074312162916933796,0.8285965426311164,0.6770350761085374,0.9883465959328028,0.009517278507287933,0.797367509525459,0.661932802216834,"ADASYN(n_neighbors=9, random_state=33)",33
0.05,8685,4566,0.9975862068585869,0.0029562807723911293,0.8505238306035119,0.7157929442795912,0.9976123301985371,0.004493499540974107,0.8245583650848631,0.7014201593349498,"ADASYN(n_neighbors=9, random_state=33)",33
0.1,8691,4783,0.9980934658555018,0.0025503402363691715,0.8757990867579909,0.721038961038961,0.9975862068965518,0.004545682743283947,0.8586768271562175,0.7209906477312089,"ADASYN(n_neighbors=9, random_state=33)",33
0.25,8692,5436,0.9994242254936111,0.00070517863140122,0.8653846153846154,0.7290474587680915,0.9994242279781769,0.0008923926332859183,0.8448216141323173,0.7211638378940076,"ADASYN(n_neighbors=9, random_state=33)",33
0.5,8702,6523,0.9994825267495978,0.0004225152599718755,0.8652047232019628,0.7012987012987013,0.9995400976151739,0.0004301109922113393,0.8477658468998961,0.7052303429165223,"ADASYN(n_neighbors=9, random_state=33)",33
1.0,8698,8698,,,0.8771283939254487,0.7411865864144453,,,0.8612746795981989,0.7393488049878767,"ADASYN(n_neighbors=9, random_state=33)",33
0.005,8698,4370,0.9744882320364742,0.03164600561972855,0.9014267185473411,0.7664300018204988,0.9550000000000001,0.055677643628300216,0.8947003810183582,0.7777970211291998,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.01,8698,4392,0.9940602088049465,0.011879582390107135,0.8398565414002807,0.6630727762803235,0.9888888888888889,0.022222222222222233,0.8221337028056807,0.675268444752338,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.03,8698,4479,0.9899057385287723,0.009032562180366566,0.8414597666766378,0.6917750380003378,0.984500442086649,0.014423509009724049,0.8164184274333217,0.6839279528922757,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.05,8698,4566,0.9975594760759154,0.004881047848168941,0.8571428571428571,0.7254282388158989,0.9975594760759154,0.004881047848168941,0.8340838240387947,0.7140630412192588,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.1,8698,4783,0.9993645270640419,0.0012709458719160514,0.8737264587835751,0.7377162629757785,0.9988505747126437,0.002298850574712663,0.85833044683062,0.7374437131970903,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.25,8697,5436,0.9991368386078822,0.0011512961250350914,0.8670449317589327,0.7248878149810148,0.9989655123818466,0.0012804305779862074,0.849844128853481,0.7239348804987876,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.5,8696,6523,0.9994819961832588,0.0006905336194551918,0.8746328644303601,0.7221344567316131,0.9993098151385137,0.0009198056463571939,0.8595427779702114,0.725839972289574,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
1.0,8695,8698,0.9996551722998983,0.00028155063814216556,0.877316587532547,0.7429257417252615,0.999655172413793,0.00028155054514748324,0.8612746795981989,0.7403879459646692,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=33,
         smote=SMOTE(k_neighbors=3, random_state=33))",33
0.005,8698,4370,0.9744882320364742,0.03164600561972855,0.911976439790576,0.7764489420423183,0.9550000000000001,0.055677643628300216,0.9068236924142709,0.7895739521995151,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.01,8698,4392,0.9932758950794562,0.013448209841087522,0.8562431113210518,0.664460378746093,0.9875,0.024999999999999998,0.8418773813647384,0.6839279528922757,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.03,8698,4479,0.9938668349036618,0.008210612500717985,0.8349631412667369,0.6701013223424351,0.9884615384615385,0.01538461538461537,0.8100103914097679,0.6673016972635955,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.05,8698,4566,0.9975591615577079,0.002989708706679445,0.8634796942904241,0.7294354163176412,0.995401691331924,0.00563237497029904,0.842223761690336,0.7202978870800139,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.1,8697,4783,0.9981000931890037,0.0025304215165849026,0.8789848344165893,0.7436697884148457,0.9975862068965518,0.0029618617762586686,0.8645652926913752,0.744024939383443,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.25,8695,5436,1.0,0.0,0.8704503392967304,0.7258176757132916,1.0,0.0,0.8545202632490474,0.7270523034291652,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.5,8693,6523,0.999482063613278,0.0006906648143513392,0.8737536431968094,0.7164335664335665,0.9994247576672493,0.0007277981827378089,0.8574644960166262,0.7190855559404226,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
1.0,8690,8698,0.9997701146388092,0.0004597707223816805,0.8740422923689856,0.7341946597760551,0.9997701149425288,0.00045977011494251484,0.857637686179425,0.732767578801524,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=33,
         smote=SMOTE(random_state=33))",33
0.005,8695,4370,0.9601450794968827,0.033053523441061626,0.914004914004914,0.7794550810014728,0.93,0.057879184513951125,0.9090751645306547,0.7925181849670939,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.01,8698,4392,0.9940602088049465,0.011879582390107135,0.8442023346303502,0.6583559168925023,0.9888888888888889,0.022222222222222233,0.8266366470384482,0.672497402147558,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.03,8698,4479,0.9918487443022231,0.007677732979371165,0.8381494235664022,0.6816173972137275,0.9846153846153847,0.014390989949130528,0.812781434014548,0.6754416349151369,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.05,8698,4566,0.9975594760759154,0.004881047848168941,0.8623578695391981,0.7333000166583376,0.9954545454545455,0.009090909090909084,0.8406650502251471,0.7227225493591964,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.1,8690,4783,0.9974643995130732,0.002367357003010334,0.8738375697458153,0.7317158317332868,0.9974577666876143,0.002890813334793564,0.859023207481815,0.7338067197783166,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.25,8690,5436,0.9997135965241633,0.0005728069516736767,0.8741151123422591,0.7335987536783798,0.9998849252013808,0.00023014959723819395,0.85833044683062,0.733460339452719,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.5,8688,6523,0.9994818621991675,0.001036275601665171,0.8661029976940815,0.7093613298337708,0.9993103448275862,0.0013793103448275894,0.8491513682022861,0.7123311395912713,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
1.0,8687,8698,0.9995399647368016,0.0005634258292623139,0.8764561618638872,0.7394668959587274,0.9995398330754071,0.0005635871196827194,0.860408728784205,0.7376169033598892,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=33,
         smote=SMOTE(k_neighbors=7, random_state=33))",33
0.005,8697,4370,0.9633196166125394,0.030505070124429094,0.9190515126737531,0.7880454712137881,0.9548850574712644,0.05558514207549929,0.9142708694146172,0.7997921718046415,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.01,8698,4392,0.9881203515509466,0.014549538512288218,0.8534591194968554,0.6678845451223968,0.9777777777777779,0.027216552697590882,0.8385867682715622,0.685140284031867,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.03,8697,4479,0.9874006004063179,0.015767317415853306,0.8442709115482805,0.6866894197952218,0.976923076923077,0.02826334318595973,0.820401801177693,0.6820228611014894,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.05,8698,4566,0.9975862068585869,0.0029562807723911293,0.856378233719893,0.7243781094527363,0.9954545454545455,0.005567022142689036,0.8326983027364045,0.7121579494284724,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.1,8686,4783,0.9987290541280839,0.0015565844384454954,0.8668407310704961,0.7206519854343679,0.9977011494252874,0.002815505451474941,0.849844128853481,0.7209906477312089,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.25,8690,5436,0.9994242254936111,0.0007051786314012199,0.8761816209514954,0.7303921568627451,0.9994242279781769,0.0008923926332859183,0.8616210599237963,0.7332871492899203,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.5,8683,6523,0.9996548404059109,0.00042273290970380165,0.8684412986613325,0.7050537066384926,0.9996545104548371,0.00046076327728393935,0.8519224108070662,0.7099064773120887,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
1.0,8683,8698,0.9998850574332995,0.0002298851334010976,0.8753056234718827,0.7397260273972602,0.9998850574712644,0.00022988505747125742,0.8586768271562175,0.7367509525458954,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=33,
         smote=SMOTE(k_neighbors=9, random_state=33))",33
0.005,8698,4370,0.9522087035645035,0.06586739526723598,0.9032992036405005,0.7681635633442863,0.925,0.1,0.896951853134742,0.7800484932455837,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.01,8698,4392,0.9881203515509466,0.014549538512288218,0.8491008600469117,0.672678088367899,0.9777777777777779,0.027216552697590882,0.8328714928992034,0.6856598545202632,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.03,8698,4479,0.9918486123360593,0.00767794650606159,0.8422788605697151,0.6876274643099932,0.9846153846153847,0.014390989949130528,0.8178039487357118,0.6816764807758919,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.05,8698,4566,0.9963782890865414,0.004796233821675014,0.8574839576182659,0.7248500999333778,0.9974445335471799,0.004558011741836258,0.8346033945271909,0.71388985105646,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.1,8698,4783,0.99872226677359,0.002555466452820099,0.8704472106961734,0.7394957983193278,0.9977011494252874,0.004597701149425282,0.8540006927606512,0.7369241427086941,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.25,8698,5436,0.9991378244689564,0.0011483293839098904,0.8627450980392157,0.7240791268758526,0.998965380111963,0.0012796710055541258,0.843609282992726,0.7197783165916176,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.5,8698,6523,0.9993094174156051,0.0008457875042479997,0.8746167995095033,0.7330457290767903,0.999080459770115,0.001126202180589933,0.8583304468306201,0.7320748181503292,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
1.0,8698,8698,0.9996551061647599,0.0004598032573564667,0.8771283939254487,0.7411865864144453,0.9996550401439096,0.0004598363212220923,0.8612746795981989,0.7393488049878767,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=3, random_state=33),
           tomek=TomekLinks())",33
0.005,8698,4370,0.9522087035645036,0.06586739526723596,0.9152431011826544,0.7799741363384445,0.925,0.09999999999999999,0.9106338759958434,0.7937305161066852,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.01,8698,4392,0.9932758950794562,0.013448209841087522,0.8489298547102015,0.6642494561276288,0.9875,0.025,0.8325251125736057,0.6792518184967093,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.03,8698,4479,0.9938669008108793,0.00821041223483645,0.8352905751279736,0.6687317157115815,0.9884615384615385,0.015384615384615368,0.8105299618981642,0.6666089366124004,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.05,8698,4566,0.993745607444863,0.006913655352836007,0.8579088471849866,0.7289905519641969,0.9883720930232558,0.012737733895469002,0.8347765846899896,0.7168340838240388,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.1,8698,4783,0.998722227429581,0.0015649811999178295,0.8781843446039833,0.7448609431680774,0.9976877840149694,0.0028319535179148025,0.8633529615517839,0.7441981295462418,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.25,8698,5436,0.9997126106297053,0.0005747787405894655,0.87085326338528,0.7310560083232183,0.9995412844036696,0.0009174311926605226,0.8550398337374436,0.7313820574991341,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.5,8698,6523,0.9994819276798159,0.0006912338284589351,0.8739856071045782,0.7199303742384683,0.9994242279781769,0.0008923926332859185,0.8574644960166262,0.7213370280568063,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
1.0,8698,8698,0.9996550394974559,0.0004600026890485254,0.8771283939254487,0.7411865864144453,0.9996549078740262,0.0004602331308109901,0.8612746795981989,0.7393488049878767,"SMOTETomek(random_state=33, smote=SMOTE(random_state=33), tomek=TomekLinks())",33
0.005,8698,4370,0.9744882320364742,0.03164600561972855,0.9094468918257465,0.7733529087906038,0.9550000000000001,0.055677643628300216,0.9038794596466921,0.78611014894354,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.01,8698,4392,0.9932758950794562,0.013448209841087522,0.8436964313542153,0.6574995476750497,0.9875,0.025,0.8262902667128507,0.6721510218219605,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.03,8698,4479,0.9938669668698257,0.008210380387981216,0.8423749246534057,0.6861638447066872,0.9884615384615385,0.01538461538461537,0.8188430897125043,0.6821960512642882,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.05,8698,4566,0.9975321823157752,0.0030224470522837023,0.8655550548295028,0.734372381431205,0.9953488372093023,0.005696487773914377,0.8449948042951161,0.7254935919639764,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.1,8698,4783,0.9980933606042754,0.001556906602338527,0.8769755190579486,0.742103436306838,0.9975728414862335,0.0027461361879327533,0.86248701073779,0.7426394180810529,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.25,8698,5436,0.9994262096050506,0.0011475807898987612,0.8745970836531082,0.7404226077993472,0.9997701149425288,0.00045977011494251484,0.8585036369934188,0.7383096640110842,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.5,8698,6523,0.9996549078360613,0.0004226498708474275,0.8805924097500771,0.7216349541930938,0.9995402298850575,0.0005631010902949665,0.8659508139937652,0.7263595427779702,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
1.0,8698,8698,0.9995402288220372,0.0006702262959914537,0.8771283939254487,0.7411865864144453,0.9995402298850575,0.0006702243557293247,0.8612746795981989,0.7393488049878767,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=7, random_state=33),
           tomek=TomekLinks())",33
0.005,8698,4370,0.9713136949208172,0.035133405024903565,0.9186540346292061,0.7890982257179441,0.95,0.06123724356957946,0.913751298926221,0.8003117422930377,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.01,8698,4392,0.9796596839566604,0.028276363273797425,0.8465989053948397,0.6659432085368059,0.9638888888888889,0.0493788578739755,0.8301004502944233,0.6801177693107032,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.03,8698,4479,0.9878122331080716,0.004193142962416494,0.8412055780476833,0.6828021135162775,0.976923076923077,0.007692307692307709,0.8165916175961205,0.6776931070315206,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.05,8698,4566,0.9987930703998202,0.0024138592003595696,0.8543429844097995,0.7250495703899538,0.9977272727272727,0.004545454545454541,0.8301004502944233,0.7118115691028749,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.1,8698,4783,0.9987290541280839,0.0015565844384454954,0.8711467324290999,0.7328719723183391,0.9977011494252874,0.002815505451474941,0.8552130239002425,0.7325943886387254,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.25,8698,5436,0.9997126106297053,0.0005747787405894655,0.8729792147806005,0.7335640138408305,0.9995412844036696,0.0009174311926605226,0.8571181156910288,0.7332871492899203,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.5,8698,6523,0.9993093491466712,0.0010070447201897944,0.8642684401451027,0.723194562446899,0.999080459770115,0.0013404487114586912,0.8444752338067198,0.7178732248008313,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
1.0,8698,8698,0.9996551060888301,0.0002816047251990426,0.8771283939254487,0.7411865864144453,0.9996550401439096,0.00028165864658067735,0.8612746795981989,0.7393488049878767,"SMOTETomek(random_state=33, smote=SMOTE(k_neighbors=9, random_state=33),
           tomek=TomekLinks())",33
0.005,4370,4370,0.9091792459457295,0.0873600796824206,0.6950469407575267,0.33015741507870755,0.865,0.12409673645990858,0.6737097332871493,0.43990301350883265,no Sampler(),11
0.01,4392,4392,0.9545490443160801,0.034160497125267544,0.8267999375292832,0.6229147571035747,0.9208333333333332,0.05617707893376859,0.8079321094561829,0.6437478351229651,no Sampler(),11
0.03,4479,4479,0.9894190202419526,0.016583386545796015,0.8517350157728707,0.6608269096005606,0.9807692307692308,0.029792179586210877,0.8290613093176307,0.664703844821614,no Sampler(),11
0.05,4566,4566,0.9925958954481666,0.004618386575789891,0.874101269695579,0.7301587301587301,0.9861522198731502,0.00859038040334463,0.8574644960166262,0.7291305853827503,no Sampler(),11
0.1,4783,4783,0.9968024850646383,0.003517335028364199,0.8517751479289941,0.7146878622288458,0.9942528735632183,0.006295661580519123,0.8264634568756495,0.7015933494977485,no Sampler(),11
0.25,5436,5436,0.9997116148639058,0.0005767702721883428,0.8614970865082923,0.7304231922692436,0.9995391705069124,0.0009216589861750891,0.839452719085556,0.7197783165916176,no Sampler(),11
0.5,6523,6523,0.9996553040381413,0.0004221646244563115,0.8481105719747096,0.7146841673502872,0.9997699826726454,0.00028171261963820814,0.8210945618288881,0.6988223068929684,no Sampler(),11
1.0,8698,8698,0.9997701146388092,0.0004597707223816805,0.8777372262773723,0.7638190954773869,0.9997701149425288,0.00045977011494251484,0.8607551091098026,0.7558018704537582,no Sampler(),11
0.005,8698,4370,0.9601450794968827,0.033053523441061626,0.8033522897336127,0.6635467156944677,0.93,0.057879184513951125,0.7724281260824386,0.6513682022861103,RandomOverSampler(random_state=11),11
0.01,8698,4392,0.9881203515509466,0.014549538512288218,0.9034785333751175,0.773571678934455,0.9777777777777779,0.027216552697590882,0.8933148597159681,0.7762383096640111,RandomOverSampler(random_state=11),11
0.03,8698,4479,0.9958851894374282,0.008229621125143537,0.8587604290822408,0.7250332889480693,0.9923076923076923,0.015384615384615375,0.8358157256667822,0.71388985105646,RandomOverSampler(random_state=11),11
0.05,8698,4566,0.9963522980164743,0.0029787444884282976,0.8591423466349017,0.741871921182266,0.9931289640591967,0.0056110071996153124,0.8361621059923796,0.7277450640803602,RandomOverSampler(random_state=11),11
0.1,8698,4783,0.9943244469807511,0.004118079441510144,0.8499852637783673,0.7227495908346973,0.9948008553862604,0.005249486732929299,0.8236924142708695,0.7066158642189124,RandomOverSampler(random_state=11),11
0.25,8698,5436,0.9997135965241633,0.0005728069516736767,0.8635547576301615,0.7438399206217959,0.9998849252013808,0.00023014959723819395,0.8420505715275373,0.7317284378247315,RandomOverSampler(random_state=11),11
0.5,8698,6523,0.9996547746908846,0.0006904506182310755,0.881588999236058,0.757426582923103,0.9995402298850575,0.0009195402298850297,0.8657776238309665,0.7525112573605819,RandomOverSampler(random_state=11),11
1.0,8698,8698,0.9997700488076525,0.00028163156286627525,0.8777372262773723,0.7638190954773869,0.9997701149425288,0.00028155054514748324,0.8607551091098026,0.7558018704537582,RandomOverSampler(random_state=11),11
0.005,42,4370,0.5040290722575226,0.009481996276240837,0.7897289586305278,0.7278452541610436,0.8733161382484823,0.05573985647684345,0.7447177000346381,0.6856598545202632,RandomUnderSampler(random_state=11),11
0.01,86,4392,0.749197680649095,0.020268923728840094,0.8,0.7328918322295805,0.9795765600130506,0.02331423486526042,0.7514721163837894,0.6856598545202632,RandomUnderSampler(random_state=11),11
0.03,260,4479,0.9501261890045724,0.024379462142198723,0.8249386635878193,0.7016424812629565,0.9782399660575131,0.021616926741863923,0.7899203325251125,0.6759612054035331,RandomUnderSampler(random_state=11),11
0.05,434,4566,0.9902627903786556,0.005002318419509144,0.8236645605973578,0.7109362706530291,0.9902906261564002,0.00866293025003404,0.7873224800831313,0.6818496709386906,RandomUnderSampler(random_state=11),11
0.1,868,4783,0.9949548515087615,0.0015391687888014344,0.8266857962697274,0.7167738898477953,0.9969978643027885,0.00252016338940728,0.7907862833391064,0.6873917561482508,RandomUnderSampler(random_state=11),11
